id,scopus,doi,title,type,year,authors,source,pages,volume,reader_count,link,given-name,sur_name,author_id,affiliation_id,citedby_count,h_index,doc_total,cit_by_doc,co_authors_total
02546a18-1eeb-3870-a7cb-8dcf5e6ffb33,2-s2.0-84925858795,10.1080/00987913.2014.923369,Tracking perpetual access: A survey of librarian practices,journal,2014,"('Chris', 'Bulock')",Serials Review,97-104,40,7,http://www.mendeley.com/research/tracking-perpetual-access-survey-librarian-practices,Chris,Bulock,55647597500,60011455,1,2,18,13,13
c538d5cc-96f5-3983-b959-0b4ae999a1a5,2-s2.0-55249112967,10.1137/05063787X,Optimal Power-Down Strategies,journal,2008,"('John', 'Augustine')",SIAM Journal on Computing,1499-1516,37,32,http://www.mendeley.com/research/optimal-powerdown-strategies,John,Augustine,8367552100,60007278,45,9,34,230,62
bd3a6a93-d896-32f9-822f-85684bb3831d,2-s2.0-84880077634,10.1287/opre.2013.1171,Joint Optimization of Sampling and Control of Partially Observable Failing Systems,journal,2013,"('Michael Jong', 'Kim')",Operations Research,777-790,61,28,http://www.mendeley.com/research/joint-optimization-sampling-control-partially-observable-failing-systems,Michael Jong,Kim,16406629400,60016849,21,7,24,127,15
4a7e61cf-6cbe-3034-b8d2-e97b2917a1b6,2-s2.0-84877608911,10.1002/asi.22820,Exploring behavioral transfer from knowledge seeking to knowledge contributing: The mediating role of intrinsic motivation,journal,2013,"('Yalan', 'Yan')",Journal of the American Society for Information Science and Technology,1144-1157,64,42,http://www.mendeley.com/research/exploring-behavioral-transfer-knowledge-seeking-knowledge-contributing-mediating-role-intrinsic-moti,Yalan,Yan,23483245400,60014643,30,7,28,145,27
98b4b69c-717b-3c68-b87b-df05f29e098b,2-s2.0-43649083026,10.1111/j.1540-5915.2008.00188.x,Silver bullet junkies and the codifiers that love them: Behavioral roots behind a legacy of bad modeling and use,journal,2008,"('Elliot', 'Bendoly')",Decision Sciences,157-173,39,18,http://www.mendeley.com/research/silver-bullet-junkies-codifiers-love-them-behavioral-roots-behind-legacy-bad-modeling,Elliot,Bendoly,6602755760,60000928,7,27,67,1688,85
b3dd5b14-8fdf-3a06-87f3-8863abb0dc19,2-s2.0-33947514737,10.1080/09511920601150669,A generic and extensible information infrastructure framework for mass-customizing platform products,journal,2007,"('George Q.', 'Huang')",International Journal of Computer Integrated Manufacturing,292-306,20,19,http://www.mendeley.com/research/generic-extensible-information-infrastructure-framework-masscustomizing-platform-products,George Q.,Huang,7403425048,60006541,7,38,236,3674,150
cfa11837-8ec9-3170-ab24-c1f143842229,2-s2.0-84880988543,10.1017/S0022109013000203,Governance through trading: Institutional swing trades and subsequent firm performance,journal,2013,"('David R.', 'Gallagher')",Journal of Financial and Quantitative Analysis,427-458,48,35,http://www.mendeley.com/research/governance-through-trading-institutional-swing-trades-subsequent-firm-performance,David R.,Gallagher,7201609866,60028333,11,13,59,383,49
33d86a07-1914-31f3-bb87-1a9f9072efc5,2-s2.0-84897963029,10.1007/s10672-013-9235-9,The Moderating Impact of Family Role Configurations,journal,2014,"('Scott L.', 'Boyar')",Employee Responsibilities and Rights Journal,115-133,26,9,http://www.mendeley.com/research/moderating-impact-family-role-configurations-4,Scott L.,Boyar,6506539286,60027086,3,9,16,389,16
3188001a-dbd8-3714-892c-87dcf7800962,2-s2.0-84878831295,10.1287/isre.1120.0429,Breaking the ice in B2C relationships: Understanding pre-adoption e-commerce attraction,journal,2013,"('Damon E.', 'Campbell')",Information Systems Research,219-238,24,78,http://www.mendeley.com/research/breaking-ice-b2c-relationships-understanding-preadoption-ecommerce-attraction,Damon E.,Campbell,35322041900,60025052,26,5,10,168,13
704d31eb-b81f-363d-91c9-b98d06704a42,2-s2.0-84876395534,10.1080/0144929X.2011.630417,User satisfaction affecting the acceptance of an e-learning platform as a mean for the development of the human capital,journal,2013,"('Guendalina', 'Capece')",Behaviour and Information Technology,335-343,32,80,http://www.mendeley.com/research/user-satisfaction-affecting-acceptance-elearning-platform-mean-development-human-capital,Guendalina,Capece,23484403300,60027509,25,9,28,135,17
dfb198b3-8b58-3dc8-8919-2d022261e5ef,2-s2.0-84940537261,10.1080/07421222.2015.1063312,Design Theory for Market Surveillance Systems,journal,2015,"('Xin', 'Li')",Journal of Management Information Systems,278-313,32,29,http://www.mendeley.com/research/design-theory-market-surveillance-systems-4,Xin,Li,55718308800,60013983,3,17,72,827,82
769e6ed4-a96b-3c8c-b953-917d73c8340d,,10.1002/pmj.20073,Exploring Research in Project Management: Nine Schools of Project   Management Research (Part 6),journal,2008,"('Christophe N.', 'Bredillet')",Project Management Journal,5-Feb,39,21,http://www.mendeley.com/research/exploring-research-project-management-nine-schools-project-management-research-part-6-4,,,,,,0,0,0,0
d9fc056d-3c63-3b4f-8efc-73be25632c7a,2-s2.0-84857823368,10.1111/j.1540-5885.2011.00894.x,Stage-to-stage information dependency in the NPD process: Effective learning or a potential entrapment of NPD gates?,journal,2012,"('Kristina Risom', 'Jespersen')",Journal of Product Innovation Management,257-274,29,96,http://www.mendeley.com/research/stagetostage-information-dependency-npd-process-effective-learning-potential-entrapment-npd-gates,Kristina Risom,Jespersen,8427054900,60029616,14,6,14,150,10
ee168d9c-f8ad-3f6e-a0c5-323ba3704a18,2-s2.0-77956011170,10.1007/s00168-009-0307-6,Analysis on the spatial distribution of logistics industry in the developed East Coast Area in China,journal,2010,"('Nan', 'Jing')",Annals of Regional Science,331-350,45,14,http://www.mendeley.com/research/analysis-spatial-distribution-logistics-industry-developed-east-coast-area-china-1,Nan,Jing,35887664600,60024542,19,2,7,35,7
4d7f6b53-a0ce-3e81-98dd-928083da8fad,2-s2.0-84872034889,10.1080/10447318.2012.681220,A Cognitive Modeling Approach to Decision Support Tool Design for Anesthesia Provider Crisis Management,journal,2013,"('Noa', 'Segall')",International Journal of Human-Computer Interaction,55-66,29,26,http://www.mendeley.com/research/cognitive-modeling-approach-decision-support-tool-design-anesthesia-provider-crisis-management,Noa,Segall,13102873500,60005200,2,9,26,345,48
e8dc57f3-d3a0-3f41-8e37-761160864404,2-s2.0-84876172298,10.1007/s10479-012-1243-x,Portfolio optimization based on downside risk: A mean-semivariance efficient frontier from Dow Jones blue chips,journal,2013,"('D.', 'Pla-Santamaria')",Annals of Operations Research,189-201,205,12,http://www.mendeley.com/research/portfolio-optimization-based-downside-risk-meansemivariance-efficient-frontier-dow-jones-blue-chips,D.,Pla-Santamaria,6504813647,60011476,6,6,20,95,17
cb48ef1a-3018-397c-a1f6-e052b6b3e829,2-s2.0-84895417501,10.1007/s10257-014-0245-4,A visual analysis of the process of process modeling,journal,2014,"('Jan', 'Claes')",Information Systems and e-Business Management,147-190,13,19,http://www.mendeley.com/research/visual-analysis-process-process-modeling-2,Jan,Claes,42961088100,60033316,21,8,17,438,87
e4c9cb8f-79f1-333c-ae1c-56f7f2751f1f,2-s2.0-33746367439,10.1177/0095399706290638,Designing and implementing E-government systems: Critical implications for public administration and democracy,generic,2006,"('Gene A.', 'Brewer')",Administration and Society,472-499,38,183,http://www.mendeley.com/research/designing-implementing-egovernment-systems-critical-implications-public-administration-democracy,Gene A.,Brewer,57201788752,60029747,58,19,46,1153,35
b56f1ac1-70e3-3225-b7e2-fbd2afc24e1c,,10.3846/jbem.2010.33,Integrated DSS for strategic planning in public institutions,journal,2010,"('Živile', 'Tunčikiene')",Journal of Business Economics and Management,671-688,11,3,http://www.mendeley.com/research/integrated-dss-strategic-planning-public-institutions-3,,,,,,0,0,0,0
7464f49c-4292-3df0-89dc-8cd13872e5ea,2-s2.0-84856907983,10.1145/2076450.2076453,Researchers' big data crisis; understanding design and functionality,journal,2012,"('Michael', 'Stonebraker')",Communications of the ACM,10,55,68,http://www.mendeley.com/research/researchers-big-data-crisis-understanding-design-functionality,Michael,Stonebraker,56900953800,,11,53,225,8819,150
eda0a83a-e28d-33a5-82c8-acc6414e05ee,2-s2.0-84877286141,10.1080/01972243.2013.777297,Millions Now Living Will Never Die: Cultural Anxieties About the Afterlife of Information,journal,2013,"('Grant David', 'Bollmer')",Information Society,142-151,29,38,http://www.mendeley.com/research/millions-now-living-never-die-cultural-anxieties-about-afterlife-information,Grant David,Bollmer,53663222300,60025709,15,3,9,27,2
7c52ba06-d154-391b-a937-1389cee755a8,2-s2.0-84863097283,10.1287/orsc.1100.0580,The Organizational Selection of Status Characteristics: Status Evaluations in an Open Source Community,journal,2012,"('Alison J.', 'Bianchi')",Organization Science,341-354,23,101,http://www.mendeley.com/research/organizational-selection-status-characteristics-status-evaluations-open-source-community,Alison J.,Bianchi,7401727989,60024324,19,8,12,102,19
c21cf978-6671-34c1-b432-e9670a4b56c0,2-s2.0-75749108985,10.1145/1646353.1646388,Wireless Insecurity: Examining User Security Behavior on Public Networks,journal,2010,"('T I M', 'Chenoweth')",Communications of the ACM,134-138,53,40,http://www.mendeley.com/research/wireless-insecurity-examining-user-security-behavior-public-networks,Tim,Chenoweth,6602255272,60001456,6,7,13,180,12
41cb8f19-4b23-33a4-87d8-6373d3625a7e,2-s2.0-79952115261,10.1377/hlthaff.2010.0631,The case for a national patient library,journal,2010,"('Jeffrey C.', 'Lerner')",Health Affairs,1914-1919,29,8,http://www.mendeley.com/research/case-national-patient-library,Jeffrey C.,Lerner,7101861966,60018658,1,3,11,59,14
bb7c32a2-8ed9-3493-8e47-bbb0143eb44c,2-s2.0-30344458187,10.1111/j.1541-1338.2005.00180.x,Orphan living situations in Malawi: A comparison of orphanages and foster homes,journal,2005,"('Brigitte', 'Zimmerman')",Review of Policy Research,881-915,22,28,http://www.mendeley.com/research/orphan-living-situations-malawi-comparison-orphanages-foster-homes,Brigitte,Zimmerman,11139304900,60012708,15,1,2,15,0
99257a90-0322-3da7-ac7d-e305aeddae66,2-s2.0-84878589717,10.1002/asi.22854,Understanding the continuance intention of knowledge sharing in online communities of practice through the post-knowledge-sharing evaluation processes,journal,2013,"('Christy M.K.', 'Cheung')",Journal of the American Society for Information Science and Technology,1357-1374,64,61,http://www.mendeley.com/research/understanding-continuance-intention-knowledge-sharing-online-communities-practice-through-postknowle-1,Christy M.K.,Cheung,9434254900,60014347,47,31,130,4048,53
46b5beb1-eece-348c-9472-fad7f140ccae,2-s2.0-70449719192,10.1080/10580530902797540,"Justifications, strategies, and critical success factors in successful ITIL implementations in U.S. and Australian companies: An exploratory study",journal,2009,"('Carol', 'Pollard')",Information Systems Management,164-175,26,188,http://www.mendeley.com/research/justifications-strategies-critical-success-factors-successful-itil-implementations-australian-compan,Carol,Pollard,7006671954,60020441,92,11,28,517,23
2a394ee9-0e24-3728-a098-63a1949d9f9c,2-s2.0-64149114794,10.1007/s10729-008-9086-3,Redesigning pharmacy delivery processes of a health care complex,journal,2009,"('Vincent', 'Augusto')",Health Care Management Science,166-178,12,54,http://www.mendeley.com/research/redesigning-pharmacy-delivery-processes-health-care-complex,Vincent,Augusto,23970193100,60000960,10,9,41,246,43
6caf65ef-7fed-35f5-9be4-a9c4032e7617,2-s2.0-84875795102,10.1111/j.1467-9671.2012.01349.x,Exploring geovisualization symbology for landscape genetics,journal,2013,"('Eoin Mac', 'Aoidh')",Transactions in GIS,267-281,17,38,http://www.mendeley.com/research/exploring-geovisualization-symbology-landscape-genetics,Eoin Mac,Aoidh,14021206000,60042351,3,6,15,182,71
1191bc5b-a8cd-3c03-8077-e0933392f46b,2-s2.0-22244465908,10.1080/08920750590951956,Investigating information requirements for evaluating effectiveness of marine protected areas - Indonesian case studies,journal,2005,"('Nancy', 'Dahl-Tacconi')",Coastal Management,225-246,33,13,http://www.mendeley.com/research/investigating-information-requirements-evaluating-effectiveness-marine-protected-areas-indonesian-ca-2,Nancy,Dahl-Tacconi,8565830100,60031004,20,2,2,25,4
e25f6ad1-6038-3490-8bf4-f84b65196556,2-s2.0-84921700026,10.1007/s10589-014-9662-z,A family of three-term conjugate gradient methods with sufficient descent property for unconstrained optimization,journal,2014,"('Mehiddin', 'Al-Baali')",Computational Optimization and Applications,89-110,60,17,http://www.mendeley.com/research/family-threeterm-conjugate-gradient-methods-sufficient-descent-property-unconstrained-optimization,Mehiddin,Al-Baali,55892895000,60071768,8,9,30,418,24
3a89a4d7-9620-3cf9-bdfe-8c3427b70921,2-s2.0-84901297139,10.1002/hrm.21557,Repositioning global staff transfers: A learning perspective,journal,2013,"('Denice', 'Welch')",Human Resource Management,793-807,52,28,http://www.mendeley.com/research/repositioning-global-staff-transfers-learning-perspective,Denice,Welch,35617792600,60015271,3,20,37,1118,20
b78dcb00-1327-3786-bb0f-a3081a4afdb8,2-s2.0-77349086008,10.1007/s10729-009-9112-0,Adjusting case mix payment amounts for inaccurately reported comorbidity data,journal,2010,"('Jason M.', 'Sutherland')",Health Care Management Science,65-73,13,27,http://www.mendeley.com/research/adjusting-case-mix-payment-amounts-inaccurately-reported-comorbidity-data,Jason M.,Sutherland,11639813400,60076581,4,18,74,1715,150
72717e27-ea75-372c-b8ae-46c87bc131f8,2-s2.0-34250209919,10.1111/j.1467-629X.2006.00205.x,Factors influencing organizations to improve data quality in their information systems,journal,2007,"('Sing What', 'Tee')",Accounting and Finance,335-355,47,19,http://www.mendeley.com/research/factors-influencing-organizations-improve-data-quality-information-systems-1,Sing What,Tee,16481474300,60019870,27,4,22,62,12
9ea50802-0e0e-300e-8264-c39bb1251320,2-s2.0-79959708118,10.1109/MS.2011.73,Code pick-up sticks,journal,2011,"('Daniel', 'Brolund')",IEEE Software,14-Nov,28,2,http://www.mendeley.com/research/code-pickup-sticks,Daniel,Brolund,14044669400,,0,1,3,0,2
b3267c17-86ba-30cc-82dd-3fcbf4c3d8ca,,10.3145/epi.2015.sep.17,Studies and analysis of reference management software: A literature review,journal,2015,"('Jesús', 'Tramullas')",El Profesional de la Información,680,24,57,http://www.mendeley.com/research/studies-analysis-reference-management-software-literature-review-14,,,,,,0,0,0,0
945d1d36-f9b5-3092-b94c-95ac265f458e,2-s2.0-70450179631,10.1002/asmb.790,Optimal corrective maintenance contract planning for aging multi-state system,journal,2009,"('Yi', 'Ding')",Applied Stochastic Models in Business and Industry,612-631,25,8,http://www.mendeley.com/research/optimal-corrective-maintenance-contract-planning-aging-multistate-system,Yi,Ding,35241887200,60030835,20,20,129,1156,150
36aab6fd-3e39-3531-9c17-2880588d0f2c,2-s2.0-84905990877,10.1377/hlthaff.2014.0041,Big data in health care: Using analytics to identify and manage high-risk and high-cost patients,journal,2014,"('David W.', 'Bates')",Health Affairs,1123-1131,33,594,http://www.mendeley.com/research/big-data-health-care-using-analytics-identify-manage-highrisk-highcost-patients,David W.,Bates,36037038800,60016782,166,115,861,37620,150
46843ba9-5ebd-3b75-8ee6-c7f6ad9971d0,2-s2.0-56549118210,10.1080/10478400701366944,"Death Contemplation, Growth, and Defense: Converging Evidence of Dual-Existential Systems?",journal,2006,"('Philip J.', 'Cozzolino')",Psychological Inquiry,278-287,17,67,http://www.mendeley.com/research/death-contemplation-growth-defense-converging-evidence-dualexistential-systems,Philip J.,Cozzolino,24766070300,60005745,30,8,13,220,22
df7aa032-1b26-3ea7-b7c4-c00700dd3ba7,2-s2.0-77950339091,10.1007/s10660-010-9045-1,Electronic community factories: The model and its application in the tourism sector,journal,2010,"('Demosthenes', 'Akoumianakis')",Electronic Commerce Research,43-81,10,32,http://www.mendeley.com/research/electronic-community-factories-model-application-tourism-sector,Demosthenes,Akoumianakis,6602840354,60032307,13,11,94,291,110
510b4fbf-4551-38cd-8289-ce16eda6fe2a,2-s2.0-84927177736,10.1080/09571264.2015.1000045,"An integrated methodology of viticultural zoning to evaluate terrains suitable for viticulture: the test area of Cesanese DOC (Latium, central Italy)",journal,2015,"('Andrea', 'Bollati')",Journal of Wine Research,,26,9,http://www.mendeley.com/research/integrated-methodology-viticultural-zoning-evaluate-terrains-suitable-viticulture-test-area-cesanese,Andrea,Bollati,43961100000,60012630,2,3,5,48,14
4e5b63fd-883c-38b8-87ed-d91fe6245358,2-s2.0-77951878593,10.1007/s11235-009-9228-z,Modelling the energy cost of a fully operational wireless sensor network,journal,2010,"('Waltenegus', 'Dargie')",Telecommunication Systems,15-Mar,44,13,http://www.mendeley.com/research/modelling-energy-cost-fully-operational-wireless-sensor-network-3,Waltenegus,Dargie,23088044900,60018353,26,15,87,953,81
02769335-5cfa-3307-8605-3d68066ba1dd,,10.1080/00137910701328912,Fuzzy Present Value Analysis Model For Evaluating Information System Projects.,journal,2007,"('Olufemi A', 'Omitaomu')",Engineering Economist,157-178,52,5,http://www.mendeley.com/research/fuzzy-present-value-analysis-model-evaluating-information-system-projects-2,,,,,,0,0,0,0
8f2ab186-0bc3-3031-b264-14cd59dfd88f,2-s2.0-78651476044,10.1007/s11213-010-9178-0,Towards a Contingency Resource-Based View of IT Business Value,journal,2011,"('Guangming', 'Cao')",Systemic Practice and Action Research,85-106,24,82,http://www.mendeley.com/research/towards-contingency-resourcebased-view-it-business-value,Guangming,Cao,7401709888,60020730,11,11,29,311,19
59b374e4-2fd6-360b-a548-512c659ac22f,,10.1080/02642069.2011.622369,User acceptance of ‘near field communication’ mobile phone service: an investigation based on the ‘unified theory of acceptance and use of technology’ model,journal,2013,"('Kai-Ying', 'Chen')",The Service Industries Journal,609-623,33,49,http://www.mendeley.com/research/user-acceptance-near-field-communication-mobile-phone-service-investigation-based-unified-theory-acc-5,,,,,,0,0,0,0
3f0cc0d4-0cee-3f6d-8790-049a87b6a099,2-s2.0-33645066123,10.1111/j.1467-9469.2005.00486.x,Conjugacy as a distinctive feature of the Dirichlet process,journal,2006,"('Lancelot F.', 'James')",Scandinavian Journal of Statistics,105-120,33,8,http://www.mendeley.com/research/conjugacy-distinctive-feature-dirichlet-process,Lancelot F.,James,7201562724,60008592,35,16,38,1101,30
007a607b-46f6-3131-9840-10c4a4cf2596,2-s2.0-35448940181,10.1111/j.1539-6924.2007.00965.x,Systemic valuation of strategic preparedness through application of the inoperability input-output model with lessons learned from hurricane Katrina,generic,2007,"('Kenneth G.', 'Crowther')",Risk Analysis,1345-1364,27,44,http://www.mendeley.com/research/systemic-valuation-strategic-preparedness-through-application-inoperability-inputoutput-model-lesson,Kenneth G.,Crowther,8611684800,60021918,47,9,27,407,41
6982b583-bc7e-33a4-b7c1-c41bbf27df3a,2-s2.0-79958156396,10.1007/s11235-010-9309-z,Game based capacity allocation for utility computing environments,conference_proceedings,2011,"('Benjamin', 'Yolken')",Telecommunication Systems,165-181,47,18,http://www.mendeley.com/research/game-based-capacity-allocation-utility-computing-environments,Benjamin,Yolken,23478925800,60012708,11,6,14,102,15
e2a270e1-07ef-3ca3-bd5f-92a0cd15676e,2-s2.0-84947616011,10.1080/15472450.2014.1000456,Accuracy Analysis of Freeway Traffic Speed Estimation Based on the Integration of Cellular Probe System and Loop Detectors,journal,2015,"('Jian', 'Zhang')","Journal of Intelligent Transportation Systems: Technology, Planning, and Operations",411-426,19,6,http://www.mendeley.com/research/accuracy-analysis-freeway-traffic-speed-estimation-based-integration-cellular-probe-system-loop-dete-3,Jian,Zhang,56002602400,60005244,5,6,80,82,76
b0a9133b-dda6-335c-b24e-715ed177f89c,2-s2.0-84866518027,10.1016/j.ijme.2012.07.002,Refreshment by the case: Use of multimedia in case study assessment,journal,2012,"('Ollie', 'Jones')",International Journal of Management Education,186-200,10,7,http://www.mendeley.com/research/refreshment-case-multimedia-case-study-assessment-5,Ollie,Jones,55362939300,60032773,3,2,4,12,4
f742d33d-a499-3845-a073-eab0987b9748,2-s2.0-51149092060,10.1111/j.1365-2575.2007.00288.x,The effect of e-commerce on the integration of IT structure and brand architecture,journal,2008,"('Horst', 'Treiblmaier')",Information Systems Journal,479-498,18,44,http://www.mendeley.com/research/effect-ecommerce-integration-it-structure-brand-architecture,Horst,Treiblmaier,13907073600,60000583,12,7,36,202,33
7c4b8268-d6e8-37d3-ad34-db8bda482778,2-s2.0-34250627517,10.1007/s10109-006-0039-4,Critical network infrastructure analysis: Interdiction and system flow,journal,2007,"('Alan T.', 'Murray')",Journal of Geographical Systems,103-117,9,80,http://www.mendeley.com/research/critical-network-infrastructure-analysis-interdiction-system-flow,Alan T.,Murray,7401933245,60003500,76,43,197,4029,124
334f3007-ed66-33f5-bbda-5fb405a567f8,2-s2.0-30844447704,10.1080/00207540500232240,Distributed project scheduling with information sharing in supply chains: Part II - Theoretical analysis and computational study,generic,2005,"('J. S K', 'Lau')",International Journal of Production Research,4899-4927,43,7,http://www.mendeley.com/research/distributed-project-scheduling-information-sharing-supply-chains-part-ii-theoretical-analysis-comput,J. S K,Lau,8982533400,60006541,17,7,10,427,8
790d4fc2-ec4a-3574-ae7b-a1f53a39f125,2-s2.0-80053048719,10.1111/j.1467-8659.2010.01830.x,Using VisTrails and provenance for teaching scientific visualization,journal,2011,"('Cláudio T.', 'Silva')",Computer Graphics Forum,75-84,30,57,http://www.mendeley.com/research/using-vistrails-provenance-teaching-scientific-visualization,Cláudio T.,Silva,7201387294,60025488,22,39,214,4976,150
30b177df-54eb-3e41-b577-968c735f571c,2-s2.0-84882679192,10.1002/kpm.1415,Lessons learned from lessons learned,journal,2013,"('Lucy', 'Rhodes')",Knowledge and Process Management,154-160,20,8,http://www.mendeley.com/research/lessons-learned-lessons-learned-5,Lucy,Rhodes,55830936900,60000891,3,1,0,3,0
69f99c7e-fd33-3918-a2e1-13d691786b0b,,10.2753/MIS0742-1222300103,Information Technology and Productivity in Developed and Developing Countries,journal,2013,"('Jason', 'Dedrick')",Journal of Management Information Systems,97-122,30,96,http://www.mendeley.com/research/information-technology-productivity-developed-developing-countries-2,,,,,,0,0,0,0
069e905a-d687-350e-b121-4adc671aabcc,2-s2.0-25444457747,10.1080/09613210500219089,Sustainable construction in Central/Eastern Europe: Implications from SB04 in Warsaw,conference_proceedings,2005,"('David', 'Lorenz')",Building Research and Information,416-427,33,14,http://www.mendeley.com/research/sustainable-construction-centraleastern-europe-implications-sb04-warsaw,David,Lorenz,8950707400,60029428,7,12,28,347,13
abbd896d-06c6-3b07-8dc8-0ab8cd58ec0a,,10.1145/1064830.1064831,Creating successful entrepreneurial ventures in IT,journal,2005,"('Umesh', 'U.N.')",Communications of the ACM,82-87,48,1,http://www.mendeley.com/research/creating-successful-entrepreneurial-ventures-it-4,,,,,,0,0,0,0
506349a4-7497-3d76-af19-a49ef9203841,2-s2.0-70350289982,10.1111/j.1753-6405.2009.00420.x,Was it good for you too? Impediments to conducting university-based collaborative research with communities experiencing disadvantage,journal,2009,"('Sarah', 'MacLean')",Australian and New Zealand Journal of Public Health,407-412,33,23,http://www.mendeley.com/research/it-good-impediments-conducting-universitybased-collaborative-research-communities-experiencing-disad,Sarah,MacLean,7005812216,60026553,5,9,38,229,68
59223b20-a5b5-36f7-acb3-651b861a0abf,2-s2.0-84870419276,10.1007/s11235-010-9407-y,New vehicle sequencing algorithms with vehicular infrastructure integration for an isolated intersection,journal,2012,"('Fei', 'Yan')",Telecommunication Systems,325-337,50,4,http://www.mendeley.com/research/new-vehicle-sequencing-algorithms-vehicular-infrastructure-integration-isolated-intersection,Fei,Yan,57191609224,60023712,3,4,19,60,22
981aa3f7-f208-3cf2-ae6d-61d0ba800268,2-s2.0-14844314179,10.1007/s10207-004-0052-x,Rigorous automated network security management,journal,2005,"('Joshua D.', 'Guttman')",International Journal of Information Security,29-48,4,19,http://www.mendeley.com/research/rigorous-automated-network-security-management,Joshua D.,Guttman,7004426173,60012564,34,22,80,1403,64
d8c16c28-2fe7-315e-bdff-285bca10dd66,2-s2.0-84894045164,10.6126/APMR.2013.18.4.03,Do happier customers generate more profits? An analysis of customer contribution in a bank,journal,2013,"('Ya Ling', 'Wu')",Asia Pacific Management Review,391-406,18,14,http://www.mendeley.com/research/happier-customers-generate-more-profits-analysis-customer-contribution-bank,Ya-Ling,Wu,57142825000,60018405,1,5,9,154,11
fbcb49bb-d971-34fa-905b-993386247afa,2-s2.0-84860421202,10.1080/01608061.2011.589715,Business activity monitoring: Real-time group goals and feedback using an overhead scoreboard in a distribution center,journal,2011,"('David T.', 'Goomas')",Journal of Organizational Behavior Management,196-209,31,28,http://www.mendeley.com/research/business-activity-monitoring-realtime-group-goals-feedback-using-overhead-scoreboard-distribution-ce,David T.,Goomas,6507121585,108338388,8,2,4,28,2
0613e56a-1746-3024-8d21-e1e3ed1d16f0,2-s2.0-84864970216,10.1287/isre.1100.0303,"Switching costs, network effects, and competition in the european mobile telecommunications industry",journal,2012,"('Lucio', 'Fuentelsaz')",Information Systems Research,93-108,23,27,http://www.mendeley.com/research/switching-costs-network-effects-competition-european-mobile-telecommunications-industry-4,Lucio,Fuentelsaz,6506645755,60016809,21,10,20,292,9
7ea068bd-924b-3eb1-bb80-3b62d57e301e,2-s2.0-77954615592,10.1080/10580530.2010.493839,A qualitative study of hard decision making in managing global software development teams,journal,2010,"('Ángel', 'García-Crespo')",Information Systems Management,247-252,27,24,http://www.mendeley.com/research/qualitative-study-hard-decision-making-managing-global-software-development-teams,Ángel,García-Crespo,24178651000,60001741,35,18,107,686,86
601ebc28-131a-359d-a31e-349a5c302e5a,2-s2.0-77952631615,10.1057/rlp.2010.2,Quantitative analysis of defects in Malaysian university buildings: Providers perspective,journal,2010,"('Abdul Lateef A.', 'Olanrewaju')",Journal of Retail and Leisure Property,137-149,9,44,http://www.mendeley.com/research/quantitative-analysis-defects-malaysian-university-buildings-providers-perspective,Abdul Lateef A.,Olanrewaju,48861833800,60016775,12,4,23,43,31
d0a5186a-3601-3ba2-ae3a-8e0faf84671a,2-s2.0-84878308648,10.1145/2445583.2445587,Optimizing XML querying using type-based document projection,journal,2011,"('Véronique', 'Benzaken')",,Jan-62,,6,http://www.mendeley.com/research/optimizing-xml-querying-using-typebased-document-projection,Veronique,Benzaken,55968380800,60106208,1,9,22,356,33
5b7bd318-faf5-33eb-82b8-41713c419b97,2-s2.0-79955587979,10.1007/s10729-011-9148-9,A probabilistic model for predicting the probability of no-show in hospital appointments,journal,2011,"('Adel', 'Alaeddini')",Health Care Management Science,146-157,14,50,http://www.mendeley.com/research/probabilistic-model-predicting-probability-noshow-hospital-appointments,Adel,Alaeddini,23017900500,60009408,20,7,30,193,36
9e6ca54f-7a57-316b-9e77-c538fb39a718,2-s2.0-33645767625,10.1080/08839510500484272,Toward a platform for multi-layered multi-agent situated system (MMASS)-based simulations: Focusing on field diffusion,journal,2006,"('Stefania', 'Bandini')",Applied Artificial Intelligence,327-351,20,7,http://www.mendeley.com/research/toward-platform-multilayered-multiagent-situated-system-mmassbased-simulations-focusing-field-diffus,Stefania,Bandini,7006507839,60012306,24,16,185,823,129
66e4d4c5-5828-3ec3-8947-30fa47d49218,2-s2.0-84945285021,10.1142/S0218539315500242,Replication Policy of Real-Time Distributed System for Cloud Computing,journal,2015,"('Mitsutaka', 'Kimura')","International Journal of Reliability, Quality and Safety Engineering",,22,1,http://www.mendeley.com/research/replication-policy-realtime-distributed-system-cloud-computing-2,Mitsutaka,Kimura,7404738625,100389771,0,4,30,31,8
e1a62391-fde8-37f9-95ba-a1f7a0086f76,2-s2.0-84887935768,10.1111/ijsa.12051,Subject Matter Expert Judgments Regarding the Relative Importance of Competencies are not Useful for Choosing the Test Batteries that Best Predict Performance,journal,2013,"('Kevin R.', 'Murphy')",International Journal of Selection and Assessment,419-429,21,11,http://www.mendeley.com/research/subject-matter-expert-judgments-regarding-relative-importance-competencies-not-useful-choosing-test,Kevin R.,Murphy,7402863556,60009226,2,32,119,2899,119
e9342ca9-6b68-359e-9704-04d8101386f3,2-s2.0-33745203489,10.1145/1089107.1089113,Investigating Wireless Web Adoption Patterns,journal,2006,"('A.', 'Malhotra')",Communications of the ACM,105-110,48,11,http://www.mendeley.com/research/investigating-wireless-web-adoption-patterns,Arvind,Malhotra,7201833442,60017717,23,25,40,6303,38
